zip_code,median_age,total_population,median_household_income,bachelors_degree,masters_degree,below_poverty,unemployed,uninsured_adults,with_disability,no_vehicle_households,zip_cd,facility_count,facility_density,is_desert
79119,36.3,22371.0,94044.0,4681.0,1852.0,923.0,181.0,41.0,22352.0,50.0,79119,4.0,0.17880291448750613,0
79121,46.3,5696.0,73375.0,1212.0,599.0,608.0,89.0,263.0,5686.0,62.0,79121,1.0,0.17556179775280897,0
79124,42.7,11207.0,101604.0,1670.0,670.0,483.0,110.0,230.0,11058.0,38.0,79124,11.0,0.9815294012670652,0
79201,32.6,6799.0,55938.0,502.0,99.0,802.0,270.0,84.0,5349.0,40.0,79201,5.0,0.7354022650389763,0
79220,36.6,212.0,45750.0,12.0,9.0,4.0,226.0,263.0,212.0,1.0,,0.0,0.0,1
79225,36.4,901.0,69659.0,42.0,36.0,76.0,12.0,20.0,901.0,5.0,,0.0,0.0,1
79226,39.1,2713.0,49318.0,163.0,73.0,321.0,226.0,65.0,2618.0,34.0,79226,4.0,1.474382602285293,0
79227,51.9,1125.0,42237.0,86.0,26.0,226.0,32.0,19.0,1085.0,25.0,79227,1.0,0.888888888888889,0
79229,57.2,255.0,42917.0,20.0,259.0,43.0,226.0,12.0,231.0,149.0,,0.0,0.0,1
79230,61.3,60.0,48393.0,13.0,13.0,13.0,2.0,2.0,60.0,149.0,,0.0,0.0,1
79234,42.5,106.0,78523.0,23.0,3.0,12.0,226.0,10.0,106.0,149.0,,0.0,0.0,1
79235,33.0,3152.0,48140.0,226.0,53.0,661.0,54.0,146.0,3152.0,171.0,,0.0,0.0,1
79236,35.8,189.0,59375.0,39.0,4.0,48.0,4.0,263.0,189.0,149.0,,0.0,0.0,1
79237,59.2,429.0,78194.0,37.0,24.0,32.0,226.0,20.0,429.0,149.0,,0.0,0.0,1
79239,74.7,104.0,31250.0,22.0,259.0,3.0,226.0,263.0,104.0,149.0,,0.0,0.0,1
79240,21.8,249.0,125625.0,14.0,259.0,965.0,226.0,20.0,249.0,10.0,,0.0,0.0,1
79241,43.9,2138.0,54125.0,200.0,51.0,292.0,42.0,64.0,2108.0,26.0,79241,3.0,1.403180542563143,0
79243,58.5,21.0,26786.0,7.0,259.0,965.0,226.0,263.0,21.0,2.0,,0.0,0.0,1
79244,41.1,789.0,71513.0,85.0,27.0,61.0,18.0,10.0,789.0,5.0,79244,1.0,1.2674271229404308,0
79245,44.6,2227.0,44095.0,181.0,62.0,448.0,83.0,58.0,2175.0,35.0,79245,1.0,0.44903457566232596,0
79248,35.6,1520.0,37500.0,116.0,66.0,412.0,31.0,11.0,1520.0,55.0,79248,1.0,0.6578947368421052,0
79250,45.3,1136.0,43438.0,85.0,27.0,202.0,13.0,10.0,1136.0,20.0,,0.0,0.0,1
79252,44.5,2702.0,59244.0,286.0,44.0,314.0,34.0,56.0,2693.0,49.0,79252,1.0,0.3700962250185048,0
79255,50.2,412.0,49583.0,54.0,13.0,81.0,9.0,5.0,412.0,9.0,,0.0,0.0,1
79256,59.2,288.0,36382.0,32.0,11.0,43.0,226.0,263.0,288.0,6.0,,0.0,0.0,1
79257,49.5,854.0,32800.0,37.0,18.0,208.0,8.0,263.0,854.0,14.0,,0.0,0.0,1
79261,35.1,381.0,57188.0,37.0,7.0,51.0,7.0,6.0,381.0,3.0,,0.0,0.0,1
79311,38.1,3705.0,63958.0,355.0,176.0,278.0,24.0,135.0,3705.0,32.0,79311,1.0,0.2699055330634278,0
79312,37.6,1176.0,53646.0,50.0,6.0,473.0,5.0,63.0,1143.0,8.0,79312,1.0,0.8503401360544217,0
79313,39.4,1451.0,57619.0,99.0,39.0,312.0,27.0,25.0,1451.0,39.0,,0.0,0.0,1
79316,35.7,10109.0,41698.0,506.0,66.0,2241.0,234.0,313.0,9323.0,295.0,79316,4.0,0.3956870115738451,0
79322,39.4,1877.0,49432.0,145.0,28.0,464.0,50.0,52.0,1822.0,46.0,79322,3.0,1.5982951518380393,0
79323,28.3,7275.0,71723.0,246.0,259.0,882.0,101.0,405.0,7251.0,53.0,79323,4.0,0.549828178694158,0
79325,31.5,2374.0,74875.0,237.0,57.0,221.0,17.0,207.0,2327.0,149.0,79325,1.0,0.42122999157540014,0
79329,37.7,3306.0,69725.0,384.0,144.0,285.0,47.0,44.0,3306.0,55.0,79329,1.0,0.3024803387779795,0
79330,54.5,60.0,121429.0,8.0,259.0,965.0,226.0,263.0,60.0,149.0,,0.0,0.0,1
79331,34.0,11619.0,42500.0,824.0,94.0,2502.0,430.0,437.0,9865.0,340.0,79331,5.0,0.4303296324984939,0
79336,35.0,15489.0,51257.0,1047.0,459.0,2358.0,385.0,414.0,15273.0,386.0,79336,3.0,0.19368584156498161,0
79339,36.5,6704.0,49444.0,406.0,140.0,1109.0,96.0,253.0,6617.0,97.0,79339,4.0,0.5966587112171838,0
79342,48.0,362.0,98068.0,13.0,9.0,70.0,226.0,21.0,362.0,149.0,,0.0,0.0,1
79343,41.6,1443.0,61250.0,195.0,11.0,382.0,20.0,103.0,1443.0,43.0,,0.0,0.0,1
79345,40.4,1059.0,64688.0,63.0,20.0,40.0,15.0,79.0,1059.0,28.0,,0.0,0.0,1
79346,37.6,1790.0,39850.0,87.0,22.0,487.0,68.0,40.0,1767.0,52.0,79346,1.0,0.5586592178770949,0
79347,30.2,7182.0,70509.0,506.0,63.0,840.0,65.0,964.0,6998.0,255.0,79347,3.0,0.4177109440267335,0
79350,47.7,398.0,44563.0,17.0,259.0,75.0,226.0,263.0,398.0,22.0,,0.0,0.0,1
79351,40.6,1100.0,60833.0,94.0,4.0,53.0,12.0,19.0,1100.0,15.0,,0.0,0.0,1
79353,52.2,23.0,111875.0,7.0,259.0,965.0,226.0,263.0,23.0,149.0,,0.0,0.0,1
79355,34.1,1573.0,79340.0,135.0,11.0,154.0,62.0,133.0,1573.0,12.0,,0.0,0.0,1
79356,41.6,5654.0,52870.0,286.0,201.0,664.0,178.0,63.0,4275.0,105.0,79356,1.0,0.17686593562079944,0
79357,39.4,1936.0,55938.0,121.0,31.0,346.0,51.0,61.0,1901.0,33.0,79357,1.0,0.5165289256198348,0
79358,30.0,1412.0,75417.0,142.0,47.0,124.0,16.0,248.0,1412.0,5.0,,0.0,0.0,1
79359,36.3,3321.0,53750.0,164.0,119.0,522.0,29.0,157.0,3321.0,85.0,,0.0,0.0,1
79360,29.0,16858.0,81607.0,803.0,182.0,2184.0,253.0,1653.0,16724.0,193.0,79360,4.0,0.23727607070826906,0
79363,39.5,5506.0,77264.0,690.0,391.0,380.0,135.0,89.0,5491.0,57.0,,0.0,0.0,1
79364,36.6,7541.0,57151.0,568.0,257.0,696.0,220.0,83.0,7403.0,100.0,79364,2.0,0.2652168147460549,0
79366,54.4,1073.0,120156.0,198.0,112.0,32.0,12.0,4.0,1073.0,4.0,,0.0,0.0,1
79367,30.2,598.0,44464.0,54.0,6.0,144.0,3.0,263.0,598.0,2.0,,0.0,0.0,1
79370,47.6,1166.0,46797.0,133.0,47.0,132.0,63.0,49.0,1118.0,31.0,,0.0,0.0,1
79371,33.3,1387.0,68650.0,128.0,13.0,114.0,7.0,45.0,1381.0,30.0,,0.0,0.0,1
79372,33.0,1483.0,61563.0,94.0,50.0,168.0,84.0,42.0,1483.0,20.0,79372,1.0,0.6743088334457181,0
79373,38.5,2897.0,50758.0,319.0,172.0,583.0,66.0,144.0,2846.0,65.0,79373,2.0,0.6903693476009665,0
79377,23.7,322.0,36932.0,12.0,259.0,76.0,7.0,12.0,322.0,6.0,,0.0,0.0,1
79378,37.4,234.0,112941.0,13.0,11.0,5.0,226.0,263.0,234.0,7.0,,0.0,0.0,1
79379,40.5,698.0,58750.0,37.0,15.0,107.0,14.0,17.0,668.0,6.0,,0.0,0.0,1
79380,43.7,83.0,51875.0,8.0,2.0,2.0,226.0,263.0,83.0,7.0,,0.0,0.0,1
79381,30.0,1500.0,63688.0,240.0,39.0,287.0,13.0,27.0,1497.0,3.0,,0.0,0.0,1
79382,33.2,8999.0,82981.0,1043.0,431.0,668.0,310.0,522.0,8996.0,6.0,79382,1.0,0.111123458162018,0
79401,23.1,9431.0,23400.0,458.0,337.0,4164.0,163.0,71.0,8107.0,600.0,79401,4.0,0.4241331778178348,0
79403,34.9,16194.0,41582.0,653.0,259.0,4225.0,585.0,570.0,16008.0,476.0,79403,2.0,0.12350253180190193,0
79404,40.2,8935.0,45653.0,584.0,297.0,2070.0,209.0,157.0,7985.0,291.0,,0.0,0.0,1
79407,29.1,23177.0,61563.0,2893.0,1230.0,3691.0,439.0,810.0,23059.0,463.0,79407,11.0,0.47460844803037494,0
79410,27.3,10502.0,44650.0,1155.0,886.0,2775.0,207.0,216.0,10161.0,277.0,79410,14.0,1.333079413445058,0
79411,31.2,6437.0,39259.0,376.0,257.0,1931.0,238.0,53.0,6417.0,394.0,79411,4.0,0.6214074879602298,0
79412,34.1,15161.0,44610.0,787.0,320.0,3079.0,342.0,179.0,15116.0,649.0,79412,4.0,0.26383483939054153,0
79413,30.2,23523.0,65719.0,3250.0,1328.0,3950.0,623.0,306.0,23502.0,378.0,79413,11.0,0.46762742847425925,0
79414,28.9,18027.0,48587.0,1620.0,852.0,3657.0,460.0,551.0,17912.0,752.0,79414,2.0,0.1109446940700061,0
79415,26.5,17086.0,37072.0,1133.0,669.0,5354.0,522.0,356.0,16610.0,663.0,79415,5.0,0.29263724686878145,0
79416,28.7,35524.0,65774.0,5093.0,1596.0,6877.0,1011.0,263.0,35240.0,438.0,79416,16.0,0.4503997297601622,0
79423,36.0,42284.0,82854.0,6394.0,2627.0,3381.0,783.0,1299.0,42084.0,519.0,79423,15.0,0.3547441112477533,0
79424,38.2,50448.0,91572.0,9589.0,3475.0,4241.0,899.0,1067.0,50301.0,701.0,79424,19.0,0.37662543609261023,0
79501,40.6,2648.0,53539.0,173.0,53.0,301.0,22.0,24.0,2453.0,16.0,79501,3.0,1.1329305135951662,0
79502,33.4,1244.0,65114.0,41.0,53.0,91.0,12.0,132.0,1202.0,11.0,79502,1.0,0.8038585209003215,0
79503,42.9,150.0,90795.0,31.0,10.0,11.0,7.0,263.0,150.0,149.0,,0.0,0.0,1
79504,46.8,3181.0,66208.0,412.0,87.0,258.0,88.0,39.0,3136.0,42.0,79504,1.0,0.3143665513989311,0
79505,31.8,225.0,38295.0,8.0,259.0,8.0,226.0,263.0,204.0,149.0,,0.0,0.0,1
79506,63.2,546.0,39306.0,56.0,39.0,118.0,9.0,4.0,546.0,10.0,,0.0,0.0,1
79508,45.0,1041.0,74583.0,144.0,14.0,148.0,226.0,51.0,1039.0,149.0,,0.0,0.0,1
79510,39.7,8058.0,64338.0,892.0,275.0,671.0,149.0,155.0,8013.0,103.0,79510,1.0,0.12410027302060066,0
79511,37.1,1044.0,81071.0,123.0,43.0,84.0,3.0,78.0,1044.0,2.0,,0.0,0.0,1
79512,32.1,7879.0,49602.0,325.0,93.0,901.0,41.0,80.0,6387.0,33.0,79512,5.0,0.634598299276558,0
79517,53.8,140.0,63889.0,7.0,13.0,4.0,5.0,263.0,140.0,1.0,,0.0,0.0,1
79519,49.9,57.0,152938.0,32.0,259.0,965.0,226.0,263.0,57.0,149.0,,0.0,0.0,1
79520,37.0,2552.0,52847.0,167.0,37.0,361.0,18.0,48.0,2529.0,14.0,79520,2.0,0.7836990595611285,0
79521,42.1,3359.0,60227.0,260.0,265.0,377.0,113.0,85.0,3091.0,78.0,79521,1.0,0.29770765108663294,0
79525,43.0,2829.0,67306.0,312.0,54.0,378.0,41.0,212.0,2818.0,37.0,,0.0,0.0,1
79526,44.0,946.0,66875.0,132.0,49.0,74.0,20.0,35.0,946.0,5.0,,0.0,0.0,1
79527,47.6,274.0,80417.0,27.0,3.0,23.0,6.0,263.0,274.0,149.0,,0.0,0.0,1
79528,47.5,524.0,69342.0,59.0,47.0,35.0,3.0,263.0,467.0,7.0,79528,1.0,1.6989963870320643,0
79529,39.7,1132.0,35329.0,79.0,69.0,167.0,4.0,38.0,1075.0,25.0,79529,2.0,1.6989963870320643,0
79530,45.6,505.0,51250.0,54.0,2.0,24.0,5.0,33.0,505.0,18.0,,0.0,0.0,1
79532,36.6,754.0,50625.0,58.0,18.0,140.0,13.0,12.0,754.0,13.0,,0.0,0.0,1
79533,48.8,442.0,41406.0,42.0,9.0,81.0,22.0,4.0,442.0,9.0,,0.0,0.0,1
79534,48.3,213.0,91389.0,41.0,49.0,12.0,7.0,263.0,213.0,149.0,,0.0,0.0,1
79535,60.8,117.0,53750.0,9.0,7.0,5.0,10.0,263.0,117.0,149.0,,0.0,0.0,1
79536,31.5,6123.0,67788.0,366.0,109.0,970.0,49.0,294.0,6064.0,40.0,79536,1.0,0.16331863465621427,0
79537,39.4,40.0,43571.0,1.0,259.0,965.0,226.0,263.0,40.0,149.0,,0.0,0.0,1
79539,44.0,197.0,55179.0,32.0,7.0,42.0,16.0,263.0,197.0,6.0,,0.0,0.0,1
79540,52.5,38.0,100000.0,5.0,6.0,965.0,226.0,263.0,38.0,149.0,,0.0,0.0,1
79541,34.2,1253.0,58901.0,73.0,31.0,65.0,53.0,263.0,1253.0,149.0,,0.0,0.0,1
79543,34.2,1178.0,63403.0,98.0,31.0,72.0,10.0,28.0,1155.0,37.0,,0.0,0.0,1
79544,36.7,577.0,56786.0,8.0,3.0,63.0,11.0,21.0,577.0,10.0,,0.0,0.0,1
79545,31.0,1873.0,51179.0,190.0,54.0,218.0,54.0,108.0,1873.0,4.0,,0.0,0.0,1
79546,40.1,1749.0,49650.0,165.0,42.0,330.0,37.0,19.0,1749.0,48.0,79546,2.0,1.1435105774728416,0
79547,45.8,867.0,29258.0,108.0,37.0,236.0,6.0,263.0,867.0,13.0,,0.0,0.0,1
79548,42.3,162.0,53750.0,32.0,6.0,26.0,226.0,14.0,162.0,149.0,,0.0,0.0,1
79549,35.0,15608.0,57063.0,1324.0,325.0,1664.0,134.0,871.0,14050.0,49.0,79549,4.0,0.25627883136852897,0
79553,36.0,3081.0,48313.0,294.0,42.0,697.0,21.0,150.0,3005.0,123.0,79553,3.0,0.9737098344693281,0
79556,36.6,12621.0,47221.0,678.0,280.0,1976.0,384.0,408.0,12444.0,378.0,79556,6.0,0.4753981459472308,0
79561,53.0,508.0,71818.0,56.0,6.0,44.0,2.0,15.0,506.0,14.0,,0.0,0.0,1
79562,37.9,4157.0,117901.0,814.0,348.0,112.0,15.0,75.0,4147.0,31.0,,0.0,0.0,1
79563,46.3,1024.0,53553.0,33.0,15.0,109.0,226.0,7.0,1024.0,14.0,,0.0,0.0,1
79565,32.6,365.0,115536.0,21.0,259.0,1.0,226.0,263.0,365.0,149.0,,0.0,0.0,1
79566,55.3,228.0,46875.0,13.0,13.0,12.0,226.0,263.0,228.0,2.0,,0.0,0.0,1
79567,38.6,3064.0,47039.0,235.0,48.0,480.0,21.0,59.0,3031.0,28.0,79567,2.0,0.6527415143603134,0
79601,29.5,26603.0,53049.0,2027.0,781.0,4454.0,408.0,765.0,20401.0,392.0,79601,23.0,0.8645641469007255,0
79602,38.2,26487.0,78850.0,3612.0,2140.0,3158.0,223.0,683.0,24906.0,477.0,79602,9.0,0.3397893306150187,0
79603,34.7,24189.0,52055.0,1955.0,406.0,4806.0,467.0,575.0,23834.0,495.0,79603,10.0,0.4134110546116003,0
79605,33.5,28989.0,56890.0,3080.0,1022.0,4003.0,334.0,610.0,28124.0,501.0,79605,19.0,0.6554210217668771,0
79606,33.2,27797.0,73381.0,3982.0,1802.0,2161.0,235.0,367.0,25852.0,543.0,79606,21.0,0.7554772097708385,0
79607,22.0,3699.0,58372.0,327.0,99.0,85.0,42.0,18.0,2233.0,149.0,,0.0,0.0,1
79701,31.5,28461.0,57500.0,1927.0,615.0,5825.0,476.0,2553.0,27858.0,768.0,79701,20.0,0.7027159973296793,0
79703,31.0,21434.0,88718.0,1435.0,448.0,841.0,411.0,734.0,21434.0,231.0,79703,6.0,0.27992908463189325,0
79705,32.1,41140.0,95939.0,7898.0,2166.0,4395.0,740.0,812.0,40961.0,736.0,79705,10.0,0.24307243558580455,0
79706,33.0,32527.0,99515.0,2846.0,1621.0,3350.0,625.0,941.0,32306.0,348.0,79706,2.0,0.061487379715313435,0
79707,31.9,39347.0,99732.0,6818.0,2334.0,2879.0,715.0,757.0,38890.0,1005.0,79707,8.0,0.20331918570666124,0
79713,39.3,879.0,69500.0,89.0,6.0,179.0,13.0,72.0,879.0,1.0,,0.0,0.0,1
79714,32.4,18362.0,86458.0,1636.0,302.0,2177.0,259.0,1194.0,18230.0,108.0,79714,4.0,0.21784119376974184,0
79718,57.1,625.0,31250.0,9.0,5.0,159.0,7.0,23.0,625.0,149.0,,0.0,0.0,1
79719,29.9,345.0,29408.0,2.0,259.0,100.0,226.0,32.0,345.0,3.0,,0.0,0.0,1
79720,37.7,32297.0,66655.0,2121.0,614.0,4191.0,769.0,524.0,29196.0,618.0,79720,13.0,0.40251416540235935,0
79731,40.1,4387.0,71818.0,311.0,109.0,148.0,37.0,122.0,4265.0,158.0,79731,2.0,0.45589240939138365,0
79733,27.3,397.0,73333.0,19.0,6.0,42.0,7.0,24.0,394.0,3.0,,0.0,0.0,1
79734,58.9,1859.0,43646.0,163.0,169.0,468.0,226.0,33.0,1818.0,30.0,,0.0,0.0,1
79735,37.4,13056.0,59167.0,541.0,185.0,2708.0,70.0,248.0,10815.0,417.0,79735,5.0,0.3829656862745098,0
79738,36.1,326.0,80179.0,75.0,38.0,965.0,226.0,263.0,326.0,149.0,,0.0,0.0,1
79739,36.3,939.0,125125.0,186.0,40.0,44.0,226.0,112.0,939.0,149.0,,0.0,0.0,1
79741,38.8,380.0,100274.0,30.0,14.0,39.0,5.0,263.0,380.0,4.0,,0.0,0.0,1
79742,37.2,419.0,75156.0,22.0,20.0,58.0,9.0,10.0,419.0,15.0,,0.0,0.0,1
79743,36.7,267.0,105385.0,32.0,18.0,16.0,226.0,263.0,267.0,149.0,,0.0,0.0,1
79744,27.6,1749.0,54063.0,141.0,46.0,199.0,226.0,111.0,1739.0,149.0,79744,1.0,0.5717552887364208,0
79745,37.1,6561.0,85083.0,247.0,60.0,859.0,79.0,479.0,6475.0,127.0,,0.0,0.0,1
79748,24.9,536.0,80809.0,21.0,259.0,115.0,6.0,16.0,536.0,149.0,,0.0,0.0,1
79752,39.0,2000.0,45625.0,34.0,62.0,483.0,30.0,73.0,1970.0,31.0,79752,2.0,1.0,0
79755,34.8,72.0,136635.0,14.0,259.0,965.0,226.0,263.0,72.0,149.0,,0.0,0.0,1
79756,37.2,9632.0,72101.0,548.0,133.0,1336.0,278.0,138.0,9529.0,140.0,79756,2.0,0.20764119601328904,0
79758,34.6,2540.0,130489.0,232.0,102.0,19.0,226.0,182.0,2540.0,8.0,,0.0,0.0,1
79761,29.5,31521.0,66593.0,1719.0,463.0,3810.0,1239.0,1670.0,31441.0,1106.0,79761,13.0,0.41242346372259764,0
79762,31.4,39649.0,76569.0,3498.0,1073.0,6130.0,1196.0,1464.0,39499.0,649.0,79762,8.0,0.2017705364574138,0
79763,32.5,35940.0,54668.0,1510.0,540.0,7132.0,772.0,3762.0,35786.0,559.0,79763,3.0,0.08347245409015025,0
79764,32.2,25907.0,77249.0,1750.0,1160.0,3449.0,884.0,1819.0,25907.0,353.0,79764,1.0,0.0385996062840159,0
79765,30.1,21210.0,96260.0,2448.0,881.0,2943.0,401.0,598.0,21094.0,403.0,79765,1.0,0.04714757190004715,0
79766,29.4,11822.0,71346.0,502.0,60.0,2522.0,202.0,1732.0,11070.0,91.0,,0.0,0.0,1
79772,34.9,13305.0,57474.0,703.0,167.0,2555.0,466.0,333.0,12181.0,203.0,79772,5.0,0.37579857196542654,0
79778,42.8,1202.0,68883.0,93.0,2.0,172.0,37.0,18.0,1169.0,51.0,,0.0,0.0,1
79781,48.7,65.0,65972.0,703.0,12.0,965.0,226.0,263.0,65.0,149.0,,0.0,0.0,1
79782,34.4,3972.0,73295.0,234.0,146.0,598.0,156.0,130.0,3914.0,149.0,79782,2.0,0.5035246727089627,0
79783,34.7,90.0,158500.0,703.0,8.0,965.0,226.0,263.0,90.0,149.0,,0.0,0.0,1
79788,26.9,798.0,71014.0,32.0,1.0,16.0,12.0,27.0,798.0,6.0,,0.0,0.0,1
79789,32.8,1021.0,111875.0,103.0,7.0,88.0,226.0,53.0,1021.0,23.0,,0.0,0.0,1
79821,35.9,6678.0,55047.0,378.0,129.0,979.0,147.0,153.0,5704.0,79.0,,0.0,0.0,1
79830,47.7,7912.0,50584.0,1622.0,1009.0,1348.0,136.0,93.0,7834.0,281.0,79830,3.0,0.37917087967644086,0
79834,29.7,246.0,46462.0,169.0,22.0,19.0,4.0,263.0,246.0,149.0,,0.0,0.0,1
79835,32.6,12378.0,36778.0,592.0,295.0,3826.0,252.0,351.0,12378.0,242.0,79835,2.0,0.16157699143641946,0
79836,27.6,7751.0,52129.0,521.0,131.0,1646.0,166.0,471.0,7711.0,20.0,79836,1.0,0.12901561088891755,0
79838,40.5,5470.0,36366.0,178.0,147.0,1351.0,102.0,191.0,5470.0,241.0,,0.0,0.0,1
79839,26.7,1365.0,31863.0,17.0,9.0,456.0,226.0,134.0,1365.0,52.0,,0.0,0.0,1
79842,38.2,340.0,43064.0,79.0,1.0,39.0,226.0,263.0,340.0,23.0,,0.0,0.0,1
79843,54.4,2814.0,31452.0,447.0,133.0,781.0,226.0,229.0,2813.0,188.0,,0.0,0.0,1
79845,24.5,3354.0,19650.0,121.0,55.0,1684.0,345.0,460.0,3354.0,128.0,,0.0,0.0,1
79847,59.8,78.0,38864.0,4.0,2.0,10.0,226.0,263.0,78.0,149.0,,0.0,0.0,1
79848,56.7,801.0,55469.0,82.0,69.0,55.0,226.0,12.0,801.0,14.0,,0.0,0.0,1
79849,28.2,13200.0,43801.0,410.0,70.0,3836.0,224.0,479.0,13179.0,227.0,,0.0,0.0,1
79851,31.6,1376.0,56563.0,78.0,259.0,84.0,16.0,28.0,484.0,19.0,,0.0,0.0,1
79852,61.7,531.0,43112.0,72.0,19.0,39.0,10.0,30.0,531.0,149.0,,0.0,0.0,1
79853,35.7,3007.0,62167.0,191.0,14.0,487.0,70.0,38.0,3007.0,39.0,,0.0,0.0,1
79854,68.8,133.0,30806.0,41.0,259.0,12.0,226.0,263.0,133.0,149.0,,0.0,0.0,1
79855,47.4,2160.0,35326.0,164.0,2.0,480.0,104.0,263.0,2145.0,67.0,,0.0,0.0,1
79901,44.5,8747.0,14142.0,323.0,102.0,4766.0,422.0,382.0,8135.0,1683.0,79901,1.0,0.11432491139819366,0
79902,39.5,19108.0,39414.0,2889.0,1199.0,4249.0,765.0,511.0,18693.0,1570.0,79902,45.0,1.6989963870320643,0
79903,42.5,15729.0,35750.0,1426.0,306.0,4634.0,317.0,452.0,15610.0,963.0,79903,10.0,0.6357683260219976,0
79904,31.6,31634.0,38476.0,1733.0,595.0,8137.0,1688.0,1258.0,30120.0,1523.0,79904,4.0,0.1264462287412278,0
79905,33.9,22133.0,24618.0,919.0,117.0,9845.0,969.0,653.0,22048.0,1399.0,79905,14.0,0.6325396466814259,0
79906,21.6,5970.0,54326.0,501.0,254.0,1022.0,113.0,161.0,4322.0,54.0,,0.0,0.0,1
79907,35.9,49169.0,40962.0,2807.0,617.0,11383.0,1198.0,2335.0,48911.0,1194.0,79907,5.0,0.10169008928389839,0
79908,19.2,4378.0,58929.0,365.0,130.0,169.0,37.0,6.0,3510.0,149.0,,0.0,0.0,1
79911,35.7,8844.0,116536.0,2191.0,936.0,387.0,147.0,537.0,8625.0,149.0,79911,4.0,0.4522840343735866,0
79912,34.5,76890.0,71324.0,14713.0,6856.0,9628.0,1953.0,1886.0,75771.0,1359.0,79912,26.0,0.33814540252308495,0
79915,38.7,36737.0,35278.0,2517.0,408.0,11252.0,856.0,971.0,36633.0,1398.0,79915,10.0,0.2722051337888233,0
79922,45.7,6796.0,90278.0,1625.0,643.0,448.0,104.0,33.0,6782.0,42.0,79922,7.0,1.0300176574455562,0
79924,33.9,60667.0,53555.0,4862.0,1640.0,11379.0,2446.0,1726.0,59305.0,1311.0,79924,10.0,0.16483425915242225,0
79925,33.6,40001.0,55357.0,4728.0,2232.0,7884.0,1298.0,1219.0,39188.0,982.0,79925,30.0,0.7499812504687382,0
79927,35.4,42241.0,46581.0,1965.0,509.0,9556.0,1081.0,1796.0,42164.0,626.0,79927,4.0,0.09469472787102579,0
79928,28.3,79330.0,67016.0,7573.0,2352.0,15012.0,2779.0,4282.0,78368.0,399.0,,0.0,0.0,1
79930,35.1,25899.0,41953.0,1999.0,698.0,7078.0,871.0,394.0,25052.0,811.0,79930,1.0,0.03861152940267964,0
79932,35.4,29269.0,80383.0,4731.0,2142.0,3694.0,690.0,921.0,29105.0,539.0,79932,1.0,0.03416584099217602,0
79934,29.5,26620.0,77010.0,3768.0,1640.0,2866.0,693.0,797.0,25133.0,224.0,79934,2.0,0.07513148009015778,0
79935,37.3,18815.0,62018.0,2354.0,897.0,3959.0,767.0,263.0,18221.0,327.0,79935,14.0,0.7440871644964124,0
79936,33.9,107512.0,60981.0,13527.0,4122.0,16017.0,3589.0,3456.0,106278.0,1274.0,79936,33.0,0.30694248083934816,0
79938,28.6,95452.0,70806.0,10422.0,3244.0,10349.0,3230.0,2939.0,89683.0,423.0,79938,6.0,0.06285881909231866,0
